"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.043","0.030","0.061"," 10,000","  6,000"," 14,000",NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.012","0.001","0.050","      0","      0","      0",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.007","0.003","0.016","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.021","0.006","0.053","  2,000","      0","  3,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.044","0.016","0.095","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.000",NA,NA,"      0","      0","      0",NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.020","0.009","0.038","  2,000","  1,000","  3,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.049","0.031","0.072","  6,000","  3,000","  8,000",NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.055","0.004","0.212","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.034","0.015","0.066","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.032","0.002","0.125","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.016","0.007","0.031","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.013","0.002","0.040","      0","      0","      0",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.044","0.017","0.093","  2,000","      0","  3,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.052","0.035","0.073"," 12,000","  7,000"," 16,000",NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.011","0.001","0.044","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.014","0.007","0.026","  3,000","  1,000","  4,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.026","0.009","0.057","  2,000","      0","  4,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.034","0.009","0.084","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.026","0.013","0.047","  2,000","  1,000","  4,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Northland","All","All","All","All","All","All","All","All","All",FALSE,"0.044","0.022","0.078","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Waitematā","All","All","All","All","All","All","All","All","All",FALSE,"0.046","0.033","0.064","  5,000","  3,000","  8,000",NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Auckland","All","All","All","All","All","All","All","All","All",FALSE,"0.030","0.016","0.051","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Counties Manukau","All","All","All","All","All","All","All","All","All",FALSE,"0.022","0.012","0.036","  3,000","  1,000","  4,000",NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Waikato","All","All","All","All","All","All","All","All","All",FALSE,"0.006","0.002","0.014","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Lakes","All","All","All","All","All","All","All","All","All",FALSE,"0.026","0.011","0.052","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Bay of Plenty","All","All","All","All","All","All","All","All","All",FALSE,"0.014","0.006","0.029","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Tairāwhiti","All","All","All","All","All","All","All","All","All",FALSE,"0.011","0.001","0.044","      0","      0","      0",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Taranaki","All","All","All","All","All","All","All","All","All",FALSE,"0.000",NA,NA,"      0","      0","      0",NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Hawke's Bay","All","All","All","All","All","All","All","All","All",FALSE,"0.031","0.016","0.054","  1,000","      0","  2,000",NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Whanganui","All","All","All","All","All","All","All","All","All",FALSE,"0.016","0.003","0.048","      0","      0","      0",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","MidCentral","All","All","All","All","All","All","All","All","All",FALSE,"0.014","0.003","0.038","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Hutt Valley","All","All","All","All","All","All","All","All","All",FALSE,"0.055","0.035","0.081","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Capital and Coast","All","All","All","All","All","All","All","All","All",FALSE,"0.034","0.018","0.058","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Wairarapa","All","All","All","All","All","All","All","All","All",FALSE,"0.006","0.001","0.018","      0","      0","      0",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Nelson Marlborough","All","All","All","All","All","All","All","All","All",FALSE,"0.042","0.016","0.086","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","West Coast","All","All","All","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
