"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Neurodiversity","adhd","2015/16","2017/18","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.029","0.021","0.039","  4,000","  2,000","  5,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2015/16","2017/18","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.016","0.011","0.023","  2,000","  2,000","  3,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2016/17","2018/19","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.028","0.020","0.037","  7,000","  5,000","  9,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2016/17","2018/19","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.037","0.028","0.048","  5,000","  4,000","  6,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2016/17","2018/19","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.030","0.022","0.040","  4,000","  3,000","  5,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2016/17","2018/19","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.020","0.013","0.029","  3,000","  2,000","  4,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2017/18","2019/20","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.032","0.022","0.044","  7,000","  5,000"," 10,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2017/18","2019/20","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.029","0.020","0.040","  4,000","  3,000","  6,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2017/18","2019/20","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.032","0.022","0.044","  4,000","  3,000","  5,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2017/18","2019/20","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.021","0.014","0.029","  3,000","  2,000","  4,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2018/19","2020/21","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.030","0.021","0.041","  7,000","  5,000"," 10,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2018/19","2020/21","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.033","0.023","0.047","  5,000","  3,000","  7,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2018/19","2020/21","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.037","0.027","0.051","  5,000","  3,000","  6,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2018/19","2020/21","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.023","0.015","0.033","  3,000","  2,000","  4,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2019/20","2021/22","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.025","0.016","0.037","  6,000","  4,000","  8,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2019/20","2021/22","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.043","0.030","0.060","  6,000","  4,000","  9,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2019/20","2021/22","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.042","0.028","0.059","  5,000","  3,000","  7,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2019/20","2021/22","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.034","0.017","0.059","  5,000","  2,000","  8,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2020/21","2022/23","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.026","0.017","0.038","  6,000","  4,000","  9,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2020/21","2022/23","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.038","0.026","0.054","  5,000","  3,000","  8,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2020/21","2022/23","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.044","0.029","0.063","  5,000","  3,000","  8,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2020/21","2022/23","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.038","0.021","0.064","  6,000","  3,000","  9,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.039","0.027","0.054"," 10,000","  6,000"," 13,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.043","0.029","0.060","  6,000","  4,000","  8,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.048","0.032","0.068","  6,000","  4,000","  9,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.040","0.022","0.066","  6,000","  3,000","  9,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2011/12","2013/14","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,"0.000",NA,NA,"      0","      0","      0",NA,NA,NA,"None"
"Neurodiversity","adhd","2011/12","2013/14","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.039","0.020","0.067","  3,000","  1,000","  5,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2011/12","2013/14","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.012","0.002","0.037","      0","      0","      0",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2011/12","2013/14","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.025","0.009","0.055","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2011/12","2013/14","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.039","0.009","0.105","      0","      0","      0",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2011/12","2013/14","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.027","0.013","0.051","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2011/12","2013/14","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.063","0.033","0.109","  1,000","      0","  1,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2011/12","2013/14","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.025","0.011","0.050","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2011/12","2013/14","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.078","0.047","0.119","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2011/12","2013/14","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.019","0.011","0.032","  3,000","  1,000","  4,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2011/12","2013/14","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.027","0.004","0.090","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2011/12","2013/14","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.007","0.003","0.012","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2011/12","2013/14","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.024","0.008","0.053","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2011/12","2013/14","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.026","0.006","0.071","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2011/12","2013/14","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.017","0.000","0.088","      0","      0","      0",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2011/12","2013/14","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.020","0.008","0.042","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2012/13","2014/15","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Neurodiversity","adhd","2012/13","2014/15","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.040","0.020","0.071","  3,000","  1,000","  5,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2012/13","2014/15","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.028","0.007","0.073","      0","      0","      0",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2012/13","2014/15","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.026","0.007","0.066","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2012/13","2014/15","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.041","0.007","0.122","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2012/13","2014/15","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.024","0.011","0.047","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2012/13","2014/15","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.072","0.038","0.121","  1,000","      0","  1,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2012/13","2014/15","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.036","0.018","0.062","  1,000","      0","  2,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2012/13","2014/15","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.063","0.035","0.102","  1,000","      0","  2,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2012/13","2014/15","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.018","0.012","0.027","  3,000","  2,000","  4,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2012/13","2014/15","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.035","0.008","0.098","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2012/13","2014/15","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.014","0.008","0.024","  2,000","  1,000","  2,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2012/13","2014/15","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.026","0.011","0.051","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2012/13","2014/15","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.032","0.012","0.070","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2012/13","2014/15","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.017","0.001","0.089","      0","      0","      0",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2012/13","2014/15","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.022","0.011","0.039","  1,000","  1,000","  2,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2013/14","2015/16","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Neurodiversity","adhd","2013/14","2015/16","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.018","0.007","0.040","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2013/14","2015/16","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.037","0.013","0.080","      0","      0","      0",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2013/14","2015/16","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.018","0.004","0.051","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2013/14","2015/16","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.086","0.037","0.165","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2013/14","2015/16","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.013","0.004","0.032","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2013/14","2015/16","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.059","0.031","0.101","  1,000","      0","  1,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2013/14","2015/16","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.019","0.007","0.041","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2013/14","2015/16","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.032","0.017","0.054","  1,000","      0","  1,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2013/14","2015/16","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.019","0.011","0.030","  3,000","  1,000","  4,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2013/14","2015/16","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.031","0.006","0.090","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2013/14","2015/16","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.017","0.010","0.027","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2013/14","2015/16","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.030","0.014","0.055","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2013/14","2015/16","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.027","0.010","0.059","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2013/14","2015/16","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Neurodiversity","adhd","2013/14","2015/16","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.020","0.010","0.036","  1,000","  1,000","  2,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2014/15","2016/17","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Neurodiversity","adhd","2014/15","2016/17","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.027","0.015","0.046","  2,000","  1,000","  4,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2014/15","2016/17","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.034","0.013","0.069","      0","      0","      0",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2014/15","2016/17","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.020","0.007","0.046","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2014/15","2016/17","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.078","0.032","0.154","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2014/15","2016/17","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.017","0.006","0.035","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2014/15","2016/17","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.049","0.019","0.099","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2014/15","2016/17","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.022","0.009","0.044","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2014/15","2016/17","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.073","0.041","0.118","  1,000","  1,000","  2,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2014/15","2016/17","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.022","0.013","0.035","  3,000","  2,000","  4,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2014/15","2016/17","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.023","0.007","0.054","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2014/15","2016/17","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.018","0.011","0.027","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2014/15","2016/17","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.030","0.017","0.049","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2014/15","2016/17","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.032","0.018","0.054","  1,000","      0","  1,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2014/15","2016/17","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Neurodiversity","adhd","2014/15","2016/17","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.024","0.014","0.038","  1,000","  1,000","  2,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2015/16","2017/18","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Neurodiversity","adhd","2015/16","2017/18","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.022","0.012","0.035","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2015/16","2017/18","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.033","0.009","0.082","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2015/16","2017/18","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.011","0.002","0.031","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2015/16","2017/18","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.071","0.027","0.148","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2015/16","2017/18","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.022","0.011","0.038","  1,000","      0","  1,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2015/16","2017/18","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.037","0.011","0.088","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2015/16","2017/18","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.016","0.005","0.036","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2015/16","2017/18","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.098","0.064","0.143","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2015/16","2017/18","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.029","0.018","0.043","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Neurodiversity","adhd","2015/16","2017/18","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.023","0.007","0.053","      0","      0","      0",NA,NA,NA,"Low Quality Flag"
"Neurodiversity","adhd","2015/16","2017/18","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.017","0.012","0.025","  2,000","  1,000","  3,000",NA,NA,NA,"None"
