"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Emergency department use","kidedvisit","2017/18","2019/20","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.146","0.131","0.162"," 52,000"," 45,000"," 59,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.172","0.152","0.193"," 36,000"," 31,000"," 42,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.156","0.136","0.177"," 28,000"," 24,000"," 32,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.135","0.117","0.154"," 28,000"," 24,000"," 32,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2018/19","2020/21","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.145","0.129","0.162"," 53,000"," 45,000"," 61,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2018/19","2020/21","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.158","0.141","0.177"," 34,000"," 29,000"," 39,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2018/19","2020/21","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.144","0.125","0.164"," 26,000"," 23,000"," 29,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2018/19","2020/21","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.133","0.112","0.156"," 26,000"," 22,000"," 31,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2019/20","2021/22","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.153","0.135","0.172"," 55,000"," 46,000"," 64,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2019/20","2021/22","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.155","0.134","0.177"," 33,000"," 27,000"," 38,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2019/20","2021/22","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.163","0.138","0.191"," 30,000"," 25,000"," 35,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2019/20","2021/22","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.125","0.101","0.154"," 26,000"," 21,000"," 32,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2020/21","2022/23","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.147","0.127","0.168"," 53,000"," 44,000"," 62,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2020/21","2022/23","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.156","0.135","0.179"," 32,000"," 26,000"," 38,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2020/21","2022/23","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.175","0.150","0.203"," 32,000"," 26,000"," 38,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2020/21","2022/23","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.158","0.129","0.191"," 34,000"," 27,000"," 41,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.174","0.152","0.197"," 62,000"," 52,000"," 72,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.176","0.152","0.202"," 36,000"," 29,000"," 42,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.200","0.176","0.227"," 38,000"," 32,000"," 45,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.201","0.169","0.236"," 44,000"," 36,000"," 52,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,"0.280","0.168","0.415","  1,000","      0","  2,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.106","0.089","0.125"," 12,000","  7,000"," 17,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.145","0.086","0.225","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.179","0.137","0.228","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.166","0.085","0.280","  1,000","      0","  2,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.168","0.141","0.199","  9,000","  5,000"," 12,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.159","0.084","0.264","  2,000","  1,000","  4,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.132","0.094","0.178","  6,000","  3,000","  9,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.177","0.135","0.225","  6,000","  3,000"," 10,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.117","0.101","0.136"," 26,000"," 20,000"," 33,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.174","0.131","0.225","  3,000","  1,000","  4,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.136","0.115","0.160"," 22,000"," 16,000"," 27,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.149","0.127","0.173"," 11,000","  7,000"," 15,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.205","0.161","0.255","  8,000","  5,000"," 11,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.121","0.073","0.184","  1,000","      0","  2,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2011/12","2013/14","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.159","0.133","0.188"," 14,000"," 10,000"," 18,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,"0.315","0.227","0.415","  1,000","      0","  2,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.114","0.094","0.138"," 13,000","  8,000"," 18,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.169","0.109","0.244","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.195","0.139","0.262","  5,000","  2,000","  7,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.202","0.113","0.321","  2,000","      0","  3,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.174","0.140","0.211"," 10,000","  6,000"," 15,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.114","0.071","0.170","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.128","0.086","0.182","  5,000","  3,000","  8,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.202","0.165","0.244","  6,000","  4,000","  9,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.121","0.105","0.138"," 27,000"," 21,000"," 33,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.180","0.134","0.235","  3,000","  2,000","  4,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.136","0.117","0.156"," 22,000"," 17,000"," 27,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.160","0.129","0.195"," 11,000","  6,000"," 15,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.201","0.160","0.246","  7,000","  4,000"," 10,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.158","0.102","0.228","  1,000","      0","  2,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2012/13","2014/15","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.168","0.140","0.198"," 16,000"," 11,000"," 20,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,"0.287","0.171","0.429","  1,000","      0","  2,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.120","0.104","0.138"," 14,000"," 10,000"," 18,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.224","0.168","0.287","  2,000","  1,000","  4,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.202","0.155","0.256","  5,000","  3,000","  8,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.249","0.175","0.335","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.186","0.159","0.217"," 11,000","  7,000"," 15,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.149","0.113","0.193","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.129","0.091","0.176","  5,000","  3,000","  8,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.202","0.167","0.239","  6,000","  3,000","  8,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.124","0.109","0.141"," 27,000"," 21,000"," 33,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.200","0.144","0.266","  4,000","  2,000","  5,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.142","0.125","0.161"," 23,000"," 18,000"," 28,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.154","0.125","0.186"," 12,000","  8,000"," 16,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.167","0.126","0.214","  6,000","  4,000","  8,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.206","0.131","0.300","  1,000","      0","  2,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2013/14","2015/16","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.168","0.142","0.196"," 16,000"," 12,000"," 19,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,"0.347","0.234","0.474","  1,000","      0","  2,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.120","0.101","0.141"," 16,000"," 11,000"," 20,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.219","0.176","0.267","  3,000","  1,000","  4,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.200","0.161","0.244","  6,000","  4,000","  9,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.241","0.169","0.327","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.191","0.164","0.220"," 10,000","  6,000"," 14,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.183","0.144","0.228","  3,000","  1,000","  4,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.133","0.100","0.172","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.156","0.123","0.194","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.135","0.118","0.154"," 29,000"," 23,000"," 34,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.216","0.155","0.287","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.146","0.127","0.168"," 25,000"," 21,000"," 30,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.152","0.127","0.180"," 12,000","  8,000"," 16,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.136","0.101","0.177","  5,000","  3,000","  7,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.252","0.158","0.366","  1,000","      0","  2,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2014/15","2016/17","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.166","0.140","0.194"," 15,000"," 11,000"," 18,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,"0.316","0.152","0.524","  1,000","      0","  1,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.110","0.091","0.131"," 15,000"," 10,000"," 20,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.208","0.167","0.254","  3,000","  1,000","  4,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.205","0.166","0.248","  7,000","  4,000"," 10,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.219","0.158","0.292","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.179","0.151","0.210","  8,000","  5,000"," 12,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.171","0.137","0.209","  3,000","  1,000","  4,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.127","0.091","0.170","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.143","0.105","0.188","  4,000","  2,000","  6,000",NA,NA,NA,"None"
