"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","disability","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Private health insurance","private_insurance","2012/13","2014/15","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.290","0.275"," 0.305",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.306","0.285"," 0.326",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.360","0.339"," 0.381",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.380","0.361"," 0.400",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.289","0.273"," 0.304",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.325","0.305"," 0.345",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.362","0.346"," 0.379",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.388","0.369"," 0.408",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.297","0.277"," 0.318",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.341","0.319"," 0.363",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.358","0.339"," 0.376",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.389","0.369"," 0.410",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.302","0.282"," 0.322",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.362","0.340"," 0.385",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.353","0.331"," 0.375",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2016/17","2018/19","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.393","0.373"," 0.414",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2016/17","2018/19","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.302","0.282"," 0.322",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2016/17","2018/19","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.355","0.332"," 0.379",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2016/17","2018/19","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.356","0.333"," 0.380",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2017/18","2019/20","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.395","0.373"," 0.418",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2017/18","2019/20","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.297","0.276"," 0.318",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2017/18","2019/20","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.347","0.323"," 0.372",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2017/18","2019/20","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.364","0.341"," 0.388",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2018/19","2020/21","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.392","0.369"," 0.415",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2018/19","2020/21","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.285","0.267"," 0.302",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2018/19","2020/21","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.340","0.316"," 0.365",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2018/19","2020/21","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.385","0.360"," 0.411",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2019/20","2021/22","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.394","0.367"," 0.422",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2019/20","2021/22","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.288","0.270"," 0.307",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2019/20","2021/22","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.336","0.311"," 0.362",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2019/20","2021/22","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.405","0.375"," 0.436",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2020/21","2022/23","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.381","0.355"," 0.409",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2020/21","2022/23","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.310","0.287"," 0.334",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2020/21","2022/23","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.351","0.324"," 0.378",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2020/21","2022/23","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.420","0.384"," 0.457",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.384","0.357"," 0.411",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.329","0.302"," 0.358",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.356","0.330"," 0.382",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.400","0.363"," 0.437",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.414","0.392"," 0.436",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All","All",TRUE,"0.271","0.252"," 0.292",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All","All",TRUE,"0.392","0.363"," 0.421",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Gisborne Region","All","All","All","All","All","All","All","All","All",TRUE,"0.143","0.096"," 0.203",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","All","All",TRUE,"0.234","0.202"," 0.268",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","All","All",TRUE,"0.298","0.262"," 0.336",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Marlborough Region","All","All","All","All","All","All","All","All","All",TRUE,"0.231","0.193"," 0.274",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Nelson Region","All","All","All","All","All","All","All","All","All",TRUE,"0.223","0.166"," 0.289",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Northland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.235","0.198"," 0.275",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Otago Region","All","All","All","All","All","All","All","All","All",TRUE,"0.342","0.310"," 0.375",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Southland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.338","0.302"," 0.375",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Taranaki Region","All","All","All","All","All","All","All","All","All",TRUE,"0.276","0.241"," 0.313",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Tasman Region","All","All","All","All","All","All","All","All","All",TRUE,"0.221","0.151"," 0.306",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Waikato Region","All","All","All","All","All","All","All","All","All",TRUE,"0.313","0.288"," 0.339",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Wellington Region","All","All","All","All","All","All","All","All","All",TRUE,"0.362","0.333"," 0.392",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","West Coast Region","All","All","All","All","All","All","All","All","All",TRUE,"0.261","0.196"," 0.335",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.407","0.385"," 0.428",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All","All",TRUE,"0.295","0.275"," 0.315",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All","All",TRUE,"0.391","0.361"," 0.421",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Gisborne Region","All","All","All","All","All","All","All","All","All",TRUE,"0.152","0.116"," 0.194",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","All","All",TRUE,"0.200","0.169"," 0.233",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","All","All",TRUE,"0.268","0.240"," 0.297",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Marlborough Region","All","All","All","All","All","All","All","All","All",TRUE,"0.226","0.189"," 0.267",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Nelson Region","All","All","All","All","All","All","All","All","All",TRUE,"0.238","0.179"," 0.305",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Northland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.235","0.196"," 0.277",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Otago Region","All","All","All","All","All","All","All","All","All",TRUE,"0.363","0.330"," 0.396",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Southland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.369","0.325"," 0.415",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Taranaki Region","All","All","All","All","All","All","All","All","All",TRUE,"0.303","0.263"," 0.345",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Tasman Region","All","All","All","All","All","All","All","All","All",TRUE,"0.223","0.150"," 0.312",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Waikato Region","All","All","All","All","All","All","All","All","All",TRUE,"0.298","0.270"," 0.328",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Wellington Region","All","All","All","All","All","All","All","All","All",TRUE,"0.353","0.331"," 0.376",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","West Coast Region","All","All","All","All","All","All","All","All","All",TRUE,"0.256","0.201"," 0.317",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.398","0.379"," 0.418",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All","All",TRUE,"0.287","0.265"," 0.310",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All","All",TRUE,"0.392","0.366"," 0.418",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","Gisborne Region","All","All","All","All","All","All","All","All","All",TRUE,"0.152","0.109"," 0.204",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","All","All",TRUE,"0.223","0.187"," 0.263",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","All","All",TRUE,"0.264","0.237"," 0.294",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","Marlborough Region","All","All","All","All","All","All","All","All","All",TRUE,"0.273","0.233"," 0.316",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","Nelson Region","All","All","All","All","All","All","All","All","All",TRUE,"0.228","0.176"," 0.286",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","Northland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.223","0.196"," 0.252",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","Otago Region","All","All","All","All","All","All","All","All","All",TRUE,"0.350","0.312"," 0.390",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","Southland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.355","0.310"," 0.402",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","Taranaki Region","All","All","All","All","All","All","All","All","All",TRUE,"0.312","0.278"," 0.348",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","Tasman Region","All","All","All","All","All","All","All","All","All",TRUE,"0.269","0.176"," 0.379",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","Waikato Region","All","All","All","All","All","All","All","All","All",TRUE,"0.305","0.278"," 0.332",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","Wellington Region","All","All","All","All","All","All","All","All","All",TRUE,"0.381","0.354"," 0.407",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","All","All","All","West Coast Region","All","All","All","All","All","All","All","All","All",TRUE,"0.314","0.241"," 0.396",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.409","0.390"," 0.428",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All","All",TRUE,"0.296","0.268"," 0.325",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All","All",TRUE,"0.391","0.367"," 0.416",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","Gisborne Region","All","All","All","All","All","All","All","All","All",TRUE,"0.178","0.138"," 0.224",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","All","All",TRUE,"0.245","0.203"," 0.290",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","All","All",TRUE,"0.235","0.206"," 0.266",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","Marlborough Region","All","All","All","All","All","All","All","All","All",TRUE,"0.270","0.224"," 0.321",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","Nelson Region","All","All","All","All","All","All","All","All","All",TRUE,"0.205","0.165"," 0.249",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","Northland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.211","0.186"," 0.239",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","Otago Region","All","All","All","All","All","All","All","All","All",TRUE,"0.341","0.299"," 0.385",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","Southland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.377","0.325"," 0.432",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","Taranaki Region","All","All","All","All","All","All","All","All","All",TRUE,"0.287","0.249"," 0.328",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","Tasman Region","All","All","All","All","All","All","All","All","All",TRUE,"0.242","0.164"," 0.335",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","Waikato Region","All","All","All","All","All","All","All","All","All",TRUE,"0.320","0.288"," 0.354",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","Wellington Region","All","All","All","All","All","All","All","All","All",TRUE,"0.411","0.383"," 0.439",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","All","All","All","West Coast Region","All","All","All","All","All","All","All","All","All",TRUE,"0.289","0.222"," 0.364",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.411","0.390"," 0.432",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All","All",TRUE,"0.279","0.247"," 0.313",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All","All",TRUE,"0.384","0.355"," 0.414",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","Gisborne Region","All","All","All","All","All","All","All","All","All",TRUE,"0.206","0.153"," 0.267",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","All","All",TRUE,"0.298","0.241"," 0.360",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","All","All",TRUE,"0.253","0.217"," 0.291",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","Marlborough Region","All","All","All","All","All","All","All","All","All",TRUE,"0.278","0.216"," 0.347",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","Nelson Region","All","All","All","All","All","All","All","All","All",TRUE,"0.211","0.175"," 0.250",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","Northland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.205","0.174"," 0.239",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","Otago Region","All","All","All","All","All","All","All","All","All",TRUE,"0.341","0.305"," 0.379",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","Southland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.373","0.314"," 0.435",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","Taranaki Region","All","All","All","All","All","All","All","All","All",TRUE,"0.264","0.222"," 0.309",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","Tasman Region","All","All","All","All","All","All","All","All","All",TRUE,"0.241","0.172"," 0.322",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","Waikato Region","All","All","All","All","All","All","All","All","All",TRUE,"0.338","0.312"," 0.365",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","Wellington Region","All","All","All","All","All","All","All","All","All",TRUE,"0.424","0.396"," 0.452",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","All","All","All","West Coast Region","All","All","All","All","All","All","All","All","All",TRUE,"0.278","0.208"," 0.357",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2016/17","2018/19","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","All",TRUE,"0.413","0.392"," 0.435",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2016/17","2018/19","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All","All",TRUE,"0.281","0.249"," 0.316",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","private_insurance","2016/17","2018/19","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All","All",TRUE,"0.391","0.363"," 0.421",NA,NA,NA,NA,NA,NA,"None"
