"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Other health conditions","kidasthma_med","2019/20","2021/22","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.113","0.097","0.131",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2019/20","2021/22","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.128","0.108","0.151",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2019/20","2021/22","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.174","0.150","0.202",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2019/20","2021/22","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.094","0.075","0.116",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2020/21","2022/23","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.107","0.090","0.125",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2020/21","2022/23","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.116","0.097","0.137",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2020/21","2022/23","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.176","0.147","0.208",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2020/21","2022/23","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.098","0.075","0.125",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.106","0.086","0.128",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.119","0.101","0.139",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.177","0.150","0.206",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.089","0.069","0.114",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",TRUE,"0.278","0.063","0.613",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",TRUE,"0.138","0.114","0.165",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.214","0.158","0.280",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.105","0.073","0.146",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.196","0.134","0.270",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",TRUE,"0.148","0.106","0.198",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",TRUE,"0.219","0.150","0.302",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",TRUE,"0.156","0.115","0.204",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.187","0.143","0.239",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",TRUE,"0.134","0.119","0.149",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.162","0.108","0.230",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.141","0.121","0.164",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",TRUE,"0.138","0.112","0.168",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.152","0.110","0.201",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.113","0.071","0.169",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2011/12","2013/14","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.146","0.117","0.179",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",TRUE,"0.287","0.100","0.549",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",TRUE,"0.136","0.113","0.161",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.194","0.148","0.247",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.115","0.073","0.171",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.215","0.168","0.269",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",TRUE,"0.144","0.111","0.181",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",TRUE,"0.256","0.177","0.349",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",TRUE,"0.165","0.123","0.215",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.188","0.148","0.233",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",TRUE,"0.132","0.114","0.152",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.153","0.109","0.205",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.152","0.131","0.175",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",TRUE,"0.132","0.104","0.164",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.168","0.122","0.223",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.123","0.077","0.182",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2012/13","2014/15","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.158","0.133","0.186",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",TRUE,"0.207","0.082","0.392",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",TRUE,"0.145","0.121","0.172",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.192","0.141","0.252",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.153","0.104","0.214",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.191","0.131","0.265",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",TRUE,"0.158","0.127","0.194",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",TRUE,"0.241","0.170","0.324",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",TRUE,"0.185","0.138","0.241",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.166","0.118","0.224",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",TRUE,"0.128","0.111","0.146",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.155","0.119","0.198",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.165","0.143","0.188",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",TRUE,"0.159","0.123","0.200",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.184","0.138","0.238",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.191","0.070","0.378",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Other health conditions","kidasthma_med","2013/14","2015/16","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.173","0.149","0.200",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",TRUE,"0.182","0.055","0.394",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",TRUE,"0.137","0.114","0.163",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.174","0.125","0.233",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.165","0.118","0.220",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.153","0.080","0.256",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",TRUE,"0.156","0.130","0.186",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",TRUE,"0.239","0.169","0.322",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",TRUE,"0.219","0.173","0.270",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.184","0.137","0.239",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",TRUE,"0.118","0.103","0.135",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.138","0.098","0.188",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.158","0.134","0.185",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",TRUE,"0.164","0.128","0.205",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.180","0.135","0.233",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.239","0.106","0.423",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Other health conditions","kidasthma_med","2014/15","2016/17","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.179","0.150","0.210",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",TRUE,"0.059","0.005","0.222",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",TRUE,"0.148","0.126","0.173",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.206","0.148","0.275",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.168","0.128","0.216",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.135","0.065","0.237",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",TRUE,"0.149","0.123","0.178",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",TRUE,"0.195","0.138","0.264",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",TRUE,"0.234","0.176","0.300",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.207","0.152","0.271",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",TRUE,"0.133","0.117","0.150",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.139","0.098","0.190",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.140","0.116","0.165",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",TRUE,"0.155","0.122","0.194",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.170","0.124","0.225",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.278","0.158","0.427",NA,NA,NA,NA,NA,NA,"None"
"Other health conditions","kidasthma_med","2015/16","2017/18","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.160","0.135","0.187",NA,NA,NA,NA,NA,NA,"None"
