"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.251","0.223","0.282",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.274","0.243","0.307",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.303","0.278","0.329",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.321","0.292","0.350",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.249","0.218","0.281",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.267","0.239","0.296",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.302","0.272","0.334",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2017/18","2019/20","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.331","0.303","0.359",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2017/18","2019/20","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.254","0.220","0.291",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2017/18","2019/20","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.256","0.226","0.287",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2017/18","2019/20","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.318","0.287","0.349",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2018/19","2020/21","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.350","0.322","0.378",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2018/19","2020/21","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.239","0.207","0.273",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2018/19","2020/21","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.249","0.220","0.281",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2018/19","2020/21","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.324","0.288","0.362",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2019/20","2021/22","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.361","0.328","0.396",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2019/20","2021/22","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.248","0.215","0.283",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2019/20","2021/22","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.261","0.228","0.295",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2019/20","2021/22","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.353","0.305","0.403",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2020/21","2022/23","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.334","0.295","0.375",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2020/21","2022/23","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.240","0.207","0.277",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2020/21","2022/23","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.268","0.233","0.305",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2020/21","2022/23","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.371","0.321","0.423",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.302","0.265","0.340",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.250","0.211","0.293",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.277","0.242","0.315",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All",TRUE,"0.354","0.308","0.403",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",TRUE,"0.080","0.021","0.199",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",TRUE,"0.273","0.236","0.313",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.119","0.075","0.176",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.139","0.105","0.178",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.262","0.137","0.423",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",TRUE,"0.269","0.235","0.304",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",TRUE,"0.127","0.078","0.191",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",TRUE,"0.268","0.213","0.328",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.189","0.139","0.248",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",TRUE,"0.353","0.318","0.389",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.157","0.100","0.230",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.354","0.324","0.384",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",TRUE,"0.194","0.147","0.250",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.151","0.108","0.202",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.145","0.072","0.250",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2012/13","2014/15","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.296","0.261","0.333",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",TRUE,"0.117","0.021","0.325",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",TRUE,"0.270","0.230","0.313",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.133","0.100","0.174",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.184","0.147","0.225",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.215","0.101","0.374",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",TRUE,"0.250","0.212","0.291",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",TRUE,"0.124","0.082","0.177",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",TRUE,"0.233","0.190","0.280",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.251","0.192","0.316",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",TRUE,"0.336","0.306","0.367",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.188","0.116","0.280",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.345","0.313","0.379",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",TRUE,"0.215","0.171","0.264",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.140","0.100","0.188",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.171","0.051","0.375",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Private health insurance","kidprivate_insurance","2013/14","2015/16","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.333","0.289","0.379",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",TRUE,"0.062","0.002","0.285",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",TRUE,"0.264","0.228","0.303",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.133","0.095","0.180",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.167","0.138","0.200",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.208","0.102","0.354",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",TRUE,"0.232","0.190","0.278",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",TRUE,"0.116","0.065","0.186",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",TRUE,"0.175","0.132","0.227",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.259","0.212","0.311",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",TRUE,"0.351","0.320","0.384",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.202","0.126","0.298",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.338","0.305","0.372",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",TRUE,"0.255","0.209","0.305",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.142","0.099","0.194",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.143","0.044","0.315",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Private health insurance","kidprivate_insurance","2014/15","2016/17","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.353","0.301","0.408",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",TRUE,"0.197","0.071","0.392",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",TRUE,"0.247","0.203","0.295",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.169","0.113","0.239",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.186","0.152","0.223",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.168","0.124","0.220",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",TRUE,"0.202","0.159","0.250",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",TRUE,"0.135","0.077","0.214",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",TRUE,"0.184","0.145","0.228",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.236","0.174","0.308",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",TRUE,"0.345","0.309","0.383",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.225","0.150","0.315",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.326","0.300","0.353",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",TRUE,"0.307","0.263","0.354",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.181","0.123","0.253",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.132","0.035","0.312",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Private health insurance","kidprivate_insurance","2015/16","2017/18","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.384","0.335","0.434",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",TRUE,"0.126","0.046","0.258",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",TRUE,"0.241","0.204","0.282",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.134","0.078","0.210",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.173","0.128","0.226",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.183","0.108","0.279",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",TRUE,"0.199","0.151","0.254",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",TRUE,"0.135","0.076","0.215",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",TRUE,"0.183","0.141","0.232",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.243","0.172","0.325",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",TRUE,"0.371","0.332","0.411",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.221","0.183","0.264",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.325","0.293","0.359",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",TRUE,"0.311","0.264","0.361",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.176","0.109","0.261",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.103","0.042","0.203",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Private health insurance","kidprivate_insurance","2016/17","2018/19","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.365","0.325","0.407",NA,NA,NA,NA,NA,NA,"None"
"Private health insurance","kidprivate_insurance","2017/18","2019/20","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Private health insurance","kidprivate_insurance","2017/18","2019/20","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",TRUE,"0.245","0.200","0.296",NA,NA,NA,NA,NA,NA,"None"
