"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",TRUE,"0.015","0.006","0.030",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",TRUE,"0.016","0.003","0.051",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",TRUE,"0.014","0.004","0.038",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.000",NA,NA,NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",TRUE,"0.042","0.031","0.056",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.032","0.016","0.058",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.017","0.011","0.026",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",TRUE,"0.006","0.002","0.015",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.031","0.016","0.055",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.000",NA,NA,NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.041","0.029","0.056",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",TRUE,"0.016","0.009","0.028",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.027","0.010","0.059",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.012","0.002","0.037",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",TRUE,"0.026","0.010","0.055",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",TRUE,"0.019","0.003","0.059",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",TRUE,"0.007","0.001","0.020",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.000",NA,NA,NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",TRUE,"0.035","0.025","0.046",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.033","0.015","0.063",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.012","0.006","0.022",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",TRUE,"0.003","0.000","0.011",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.034","0.017","0.060",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.000",NA,NA,NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.037","0.025","0.053",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",TRUE,"0.013","0.006","0.025",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.052","0.007","0.172",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.025","0.010","0.052",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.022","0.003","0.074",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",TRUE,"0.020","0.005","0.053",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",TRUE,"0.016","0.001","0.071",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",TRUE,"0.014","0.002","0.047",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.000",NA,NA,NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",TRUE,"0.038","0.026","0.054",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.026","0.008","0.061",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.007","0.003","0.013",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",TRUE,"0.009","0.001","0.041",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.035","0.012","0.078",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.000",NA,NA,NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2019/20","2021/22","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.029","0.017","0.045",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",TRUE,"0.038","0.020","0.064",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.044","0.003","0.185",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.007","0.001","0.024",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.021","0.003","0.075",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",TRUE,"0.019","0.005","0.049",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",TRUE,"0.034","0.008","0.091",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.000",NA,NA,NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",TRUE,"0.043","0.029","0.060",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.011","0.001","0.045",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.007","0.003","0.016",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",TRUE,"0.020","0.006","0.050",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.043","0.015","0.093",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.000",NA,NA,NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2020/21","2022/23","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.019","0.008","0.037",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",TRUE,"0.048","0.031","0.072",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.056","0.004","0.220",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.034","0.014","0.066",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",TRUE,"0.029","0.003","0.111",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",TRUE,"0.014","0.006","0.028",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",TRUE,"0.013","0.002","0.042",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",TRUE,"0.044","0.017","0.090",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",TRUE,"0.051","0.035","0.072",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.009","0.001","0.037",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",TRUE,"0.014","0.007","0.025",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",TRUE,"0.026","0.009","0.056",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",TRUE,"0.033","0.009","0.083",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Oral health care","kidunmetneed_dental_cost","2021/22","2023/24","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",TRUE,"0.025","0.012","0.047",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Northland","All","All","All","All","All","All","All","All","All",TRUE,"0.046","0.023","0.081",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Waitematā","All","All","All","All","All","All","All","All","All",TRUE,"0.048","0.033","0.067",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Auckland","All","All","All","All","All","All","All","All","All",TRUE,"0.030","0.016","0.052",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Counties Manukau","All","All","All","All","All","All","All","All","All",TRUE,"0.022","0.012","0.035",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Waikato","All","All","All","All","All","All","All","All","All",TRUE,"0.006","0.002","0.015",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Lakes","All","All","All","All","All","All","All","All","All",TRUE,"0.024","0.011","0.045",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Bay of Plenty","All","All","All","All","All","All","All","All","All",TRUE,"0.014","0.006","0.029",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Tairāwhiti","All","All","All","All","All","All","All","All","All",TRUE,"0.011","0.001","0.042",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Taranaki","All","All","All","All","All","All","All","All","All",TRUE,"0.000",NA,NA,NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Hawke's Bay","All","All","All","All","All","All","All","All","All",TRUE,"0.031","0.016","0.055",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Whanganui","All","All","All","All","All","All","All","All","All",TRUE,"0.016","0.003","0.051",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","MidCentral","All","All","All","All","All","All","All","All","All",TRUE,"0.014","0.004","0.038",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Hutt Valley","All","All","All","All","All","All","All","All","All",TRUE,"0.055","0.035","0.082",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Capital and Coast","All","All","All","All","All","All","All","All","All",TRUE,"0.031","0.017","0.052",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Wairarapa","All","All","All","All","All","All","All","All","All",TRUE,"0.006","0.001","0.019",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Nelson Marlborough","All","All","All","All","All","All","All","All","All",TRUE,"0.038","0.015","0.078",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","West Coast","All","All","All","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Canterbury","All","All","All","All","All","All","All","All","All",TRUE,"0.023","0.012","0.038",NA,NA,NA,NA,NA,NA,"None"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","South Canterbury","All","All","All","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Oral health care","kidunmetneed_dental_cost","2017/18","2019/20","All","All","Southern","All","All","All","All","All","All","All","All","All",TRUE,"0.014","0.006","0.029",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","All","Northland","All","All","All","All","All","All","All","All","All",TRUE,"0.022","0.010","0.040",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Oral health care","kidunmetneed_dental_cost","2018/19","2020/21","All","All","Waitematā","All","All","All","All","All","All","All","All","All",TRUE,"0.045","0.031","0.062",NA,NA,NA,NA,NA,NA,"None"
